Location ,Lat,Long,Year,Max,,
Ritigraben-1,46.17448431,7.849578449,2002,390,,
Ritigraben-1,46.17448431,7.849578449,2003,400,,
Ritigraben-1,46.17448431,7.849578449,2004,400,,
Ritigraben-1,46.17448431,7.849578449,2005,390,,
Ritigraben-1,46.17448431,7.849578449,2006,380,,
Ritigraben-1,46.17448431,7.849578449,2007,350,,
Ritigraben-1,46.17448431,7.849578449,2008,380,,
Ritigraben-1,46.17448431,7.849578449,2009,370,,
Ritigraben-1,46.17448431,7.849578449,2010,340,,
Ritigraben-1,46.17448431,7.849578449,2011,340,,
Ritigraben-1,46.17448431,7.849578449,2012,350,,
Ritigraben-1,46.17448431,7.849578449,2014,320,,
Ritigraben-1,46.17448431,7.849578449,2015,370,,
Ritigraben-1,46.17448431,7.849578449,2016,370,,
Ritigraben-1,46.17448431,7.849578449,2017,370,,
Ritigraben-1,46.17448431,7.849578449,2018,390,,
Ritigraben-1,46.17448431,7.849578449,2019,400,,
Ritigraben-1,46.17448431,7.849578449,2020,480,,
Ritigraben-1,46.17448431,7.849578449,2021,400,,
Ritigraben-1,46.17448431,7.849578449,2022,400,,
Ritigraben-1,46.17448431,7.849578449,2023,530,,
Ritigraben-1,46.17448431,7.849578449,2024,560,,
,,,,,,
Schafberg-1,46.49737996,9.926307937,2005,390,,
Schafberg-1,46.49737996,9.926307937,2006,390,,
Schafberg-1,46.49737996,9.926307937,2007,400,,
Schafberg-1,46.49737996,9.926307937,2008,400,,
Schafberg-1,46.49737996,9.926307937,2009,520,,
Schafberg-1,46.49737996,9.926307937,2013,370,,
Schafberg-1,46.49737996,9.926307937,2014,380,,
Schafberg-1,46.49737996,9.926307937,2015,390,,
Schafberg-1,46.49737996,9.926307937,2016,370,,
Schafberg-1,46.49737996,9.926307937,2017,370,,
Schafberg-1,46.49737996,9.926307937,2018,390,,
Schafberg-1,46.49737996,9.926307937,2019,420,,
Schafberg-1,46.49737996,9.926307937,2020,420,,
Schafberg-1,46.49737996,9.926307937,2021,420,,
Schafberg-1,46.49737996,9.926307937,2022,440,,
Schafberg-1,46.49737996,9.926307937,2023,510,,
Schafberg-1,46.49737996,9.926307937,2024,540,,
,,,,,,
Schafberg-2,46.4987979,9.92522096,1997,320,,
Schafberg-2,46.4987979,9.92522096,1998,320,,
Schafberg-2,46.4987979,9.92522096,1999,320,,
Schafberg-2,46.4987979,9.92522096,2000,500,,
Schafberg-2,46.4987979,9.92522096,2001,500,,
Schafberg-2,46.4987979,9.92522096,2002,490,,
Schafberg-2,46.4987979,9.92522096,2003,510,,
Schafberg-2,46.4987979,9.92522096,2004,500,,
Schafberg-2,46.4987979,9.92522096,2005,500,,
Schafberg-2,46.4987979,9.92522096,2006,490,,
Schafberg-2,46.4987979,9.92522096,2007,500,,
Schafberg-2,46.4987979,9.92522096,2008,500,,
Schafberg-2,46.4987979,9.92522096,2009,510,,
Schafberg-2,46.4987979,9.92522096,2010,510,,
Schafberg-2,46.4987979,9.92522096,2011,520,,
Schafberg-2,46.4987979,9.92522096,2012,510,,
Schafberg-2,46.4987979,9.92522096,2013,510,,
Schafberg-2,46.4987979,9.92522096,2014,510,,
Schafberg-2,46.4987979,9.92522096,2015,520,,
Schafberg-2,46.4987979,9.92522096,2016,520,,
Schafberg-2,46.4987979,9.92522096,2018,510,,
Schafberg-2,46.4987979,9.92522096,2019,510,,
Schafberg-2,46.4987979,9.92522096,2020,520,,
Schafberg-2,46.4987979,9.92522096,2021,510,,
Schafberg-2,46.4987979,9.92522096,2022,520,,
Schafberg-2,46.4987979,9.92522096,2023,520,,
Schafberg-2,46.4987979,9.92522096,2024,520,,
,,,,,,
Schilthorn-1,46.55834901,7.834410238,2002,300,,
Schilthorn-1,46.55834901,7.834410238,2003,830,,
Schilthorn-1,46.55834901,7.834410238,2004,480,,
Schilthorn-1,46.55834901,7.834410238,2005,370,,
Schilthorn-1,46.55834901,7.834410238,2006,590,,
Schilthorn-1,46.55834901,7.834410238,2007,310,,
Schilthorn-1,46.55834901,7.834410238,2008,390,,
Schilthorn-1,46.55834901,7.834410238,2009,720,,
Schilthorn-1,46.55834901,7.834410238,2012,670,,
Schilthorn-1,46.55834901,7.834410238,2013,680,,
Schilthorn-1,46.55834901,7.834410238,2014,620,,
Schilthorn-1,46.55834901,7.834410238,2015,890,,
Schilthorn-1,46.55834901,7.834410238,2016,950,,
Schilthorn-1,46.55834901,7.834410238,2017,880,,
Schilthorn-1,46.55834901,7.834410238,2018,980,,
,,,,,,
Schilthorn-2,46.55829072,7.834615207,1998,440,,
Schilthorn-2,46.55829072,7.834615207,1999,440,,
Schilthorn-2,46.55829072,7.834615207,2000,490,,
Schilthorn-2,46.55829072,7.834615207,2002,450,,
Schilthorn-2,46.55829072,7.834615207,2003,860,,
Schilthorn-2,46.55829072,7.834615207,2004,480,,
Schilthorn-2,46.55829072,7.834615207,2005,480,,
Schilthorn-2,46.55829072,7.834615207,2006,480,,
Schilthorn-2,46.55829072,7.834615207,2007,460,,
Schilthorn-2,46.55829072,7.834615207,2008,500,,
Schilthorn-2,46.55829072,7.834615207,2009,700,,
Schilthorn-2,46.55829072,7.834615207,2010,670,,
Schilthorn-2,46.55829072,7.834615207,2011,670,,
Schilthorn-2,46.55829072,7.834615207,2012,680,,
Schilthorn-2,46.55829072,7.834615207,2013,740,,
Schilthorn-2,46.55829072,7.834615207,2014,480,,
Schilthorn-2,46.55829072,7.834615207,2015,990,,
Schilthorn-2,46.55829072,7.834615207,2016,670,,
Schilthorn-2,46.55829072,7.834615207,2017,920,,
Schilthorn-2,46.55829072,7.834615207,2018,1040,,
Schilthorn-2,46.55829072,7.834615207,2019,1050,,
Schilthorn-2,46.55829072,7.834615207,2020,1110,,
Schilthorn-2,46.55829072,7.834615207,2021,1220,,
Schilthorn-2,46.55829072,7.834615207,2022,1300,,
,,,,,,
Schilthorn-3,46.5583422,7.834401712,2003,300,,
Schilthorn-3,46.5583422,7.834401712,2004,330,,
Schilthorn-3,46.5583422,7.834401712,2005,230,,
Schilthorn-3,46.5583422,7.834401712,2006,130,,
Schilthorn-3,46.5583422,7.834401712,2007,120,,
Schilthorn-3,46.5583422,7.834401712,2008,190,,
Schilthorn-3,46.5583422,7.834401712,2009,300,,
Schilthorn-3,46.5583422,7.834401712,2010,290,,
Schilthorn-3,46.5583422,7.834401712,2011,270,,
Schilthorn-3,46.5583422,7.834401712,2012,320,,
Schilthorn-3,46.5583422,7.834401712,2013,320,,
Schilthorn-3,46.5583422,7.834401712,2014,290,,
Schilthorn-3,46.5583422,7.834401712,2015,360,,
Schilthorn-3,46.5583422,7.834401712,2016,370,,
Schilthorn-3,46.5583422,7.834401712,2017,380,,
,,,,,,
Schilthorn-4,46.55834602,7.83433784,2019,850,,
Schilthorn-4,46.55834602,7.83433784,2020,920,,
Schilthorn-4,46.55834602,7.83433784,2021,960,,
Schilthorn-4,46.55834602,7.83433784,2022,1180,,
Schilthorn-4,46.55834602,7.83433784,2023,1350,,
,,,,,,
Stockhorn-1,45.98678626,7.824088436,2001,320,,
Stockhorn-1,45.98678626,7.824088436,2002,290,,
Stockhorn-1,45.98678626,7.824088436,2003,430,,
Stockhorn-1,45.98678626,7.824088436,2004,370,,
Stockhorn-1,45.98678626,7.824088436,2006,320,,
Stockhorn-1,45.98678626,7.824088436,2007,320,,
Stockhorn-1,45.98678626,7.824088436,2008,330,,
Stockhorn-1,45.98678626,7.824088436,2010,330,,
Stockhorn-1,45.98678626,7.824088436,2011,400,,
Stockhorn-1,45.98678626,7.824088436,2012,370,,
Stockhorn-1,45.98678626,7.824088436,2013,340,,
Stockhorn-1,45.98678626,7.824088436,2014,330,,
Stockhorn-1,45.98678626,7.824088436,2015,380,,
Stockhorn-1,45.98678626,7.824088436,2016,390,,
Stockhorn-1,45.98678626,7.824088436,2017,390,,
Stockhorn-1,45.98678626,7.824088436,2018,480,,
Stockhorn-1,45.98678626,7.824088436,2019,480,,
Stockhorn-1,45.98678626,7.824088436,2020,490,,
Stockhorn-1,45.98678626,7.824088436,2021,440,,
Stockhorn-1,45.98678626,7.824088436,2022,520,,
Stockhorn-1,45.98678626,7.824088436,2023,520,,
Stockhorn-1,45.98678626,7.824088436,2024,580,,
,,,,,,
Stockhorn-2,45.98658212,7.824072804,2001,350,,
Stockhorn-2,45.98658212,7.824072804,2002,340,,
Stockhorn-2,45.98658212,7.824072804,2003,410,,
Stockhorn-2,45.98658212,7.824072804,2004,390,,
Stockhorn-2,45.98658212,7.824072804,2006,350,,
Stockhorn-2,45.98658212,7.824072804,2007,340,,
Stockhorn-2,45.98658212,7.824072804,2008,340,,
Stockhorn-2,45.98658212,7.824072804,2009,380,,
Stockhorn-2,45.98658212,7.824072804,2010,360,,
Stockhorn-2,45.98658212,7.824072804,2011,400,,
Stockhorn-2,45.98658212,7.824072804,2012,400,,
Stockhorn-2,45.98658212,7.824072804,2013,420,,
Stockhorn-2,45.98658212,7.824072804,2014,400,,
Stockhorn-2,45.98658212,7.824072804,2015,480,,
Stockhorn-2,45.98658212,7.824072804,2016,480,,
Stockhorn-2,45.98658212,7.824072804,2017,480,,
Stockhorn-2,45.98658212,7.824072804,2018,510,,
Stockhorn-2,45.98658212,7.824072804,2019,570,,
Stockhorn-2,45.98658212,7.824072804,2020,570,,
Stockhorn-2,45.98658212,7.824072804,2021,510,,
Stockhorn-2,45.98658212,7.824072804,2022,620,,
Stockhorn-2,45.98658212,7.824072804,2023,640,,
Stockhorn-2,45.98658212,7.824072804,2024,650,,
,,,,,,
Tsaté-1,46.10918955,7.548580165,2007,640,,
Tsaté-1,46.10918955,7.548580165,2008,660,,
Tsaté-1,46.10918955,7.548580165,2009,690,,
Tsaté-1,46.10918955,7.548580165,2010,680,,
Tsaté-1,46.10918955,7.548580165,2011,700,,
Tsaté-1,46.10918955,7.548580165,2012,770,,
Tsaté-1,46.10918955,7.548580165,2013,770,,
Tsaté-1,46.10918955,7.548580165,2014,730,,
Tsaté-1,46.10918955,7.548580165,2015,790,,
Tsaté-1,46.10918955,7.548580165,2018,740,,
Tsaté-1,46.10918955,7.548580165,2019,780,,
Tsaté-1,46.10918955,7.548580165,2020,820,,
Tsaté-1,46.10918955,7.548580165,2021,840,,
Tsaté-1,46.10918955,7.548580165,2022,950,,
Tsaté-1,46.10918955,7.548580165,2023,1340,,
Tsaté-1,46.10918955,7.548580165,2024,1560,,
,,,,,,
,,,,,,
Muragl,46.50731165,9.927515343,2001,350,,
Muragl,46.50731165,9.927515343,2002,330,,
Muragl,46.50731165,9.927515343,2003,350,,
Muragl,46.50731165,9.927515343,2004,420,,
Muragl,46.50731165,9.927515343,2005,440,,
Muragl,46.50731165,9.927515343,2006,450,,
Muragl,46.50731165,9.927515343,2007,450,,
Muragl,46.50731165,9.927515343,2009,450,,
Muragl,46.50731165,9.927515343,2010,450,,
Muragl,46.50731165,9.927515343,2011,460,,
Muragl,46.50731165,9.927515343,2012,460,,
Muragl,46.50731165,9.927515343,2013,450,,
